sample_id,platform,environment,scene,app_name,capture_file,label,notes,source_ip,destination_ip,transport_protocol,destination_port,protocol,dst_port,domain,flow_id,packet_count,byte_count,duration,is_background,filter_reason,source_group
Android_pinduoduo_000098,mobile,direct,shopping,pinduoduo,pinduoduo.pcapng,shopping,,fe80::2db:7fff:fe61:fda8,fe80::e0bd:a0ff:fe0b:664,UDP,53,UDP,53,liveplay04.pddpic.com,4c1c4c059de68878,2,309,0.020705,false,target_domain_or_tls_dns_related,Android
Android_pinduoduo_000099,mobile,direct,shopping,pinduoduo,pinduoduo.pcapng,shopping,,fe80::2db:7fff:fe61:fda8,fe80::e0bd:a0ff:fe0b:664,UDP,53,UDP,53,liveplay04.pddpic.com,e9a1e66d9f65c97c,2,297,0.027319,false,target_domain_or_tls_dns_related,Android
Android_pinduoduo_000100,mobile,direct,shopping,pinduoduo,pinduoduo.pcapng,shopping,,fe80::2db:7fff:fe61:fda8,fe80::e0bd:a0ff:fe0b:664,UDP,53,UDP,53,live-adapt.pddpic.com,e5988b03aad1dbb1,2,415,0.026677,false,target_domain_or_tls_dns_related,Android
Android_pinduoduo_000101,mobile,direct,shopping,pinduoduo,pinduoduo.pcapng,shopping,,fe80::2db:7fff:fe61:fda8,fe80::e0bd:a0ff:fe0b:664,UDP,53,UDP,53,live-adapt.pddpic.com,c42d506133d0a174,2,319,0.024658,false,target_domain_or_tls_dns_related,Android
Android_pinduoduo_000102,mobile,direct,shopping,pinduoduo,pinduoduo.pcapng,shopping,,2409:8900:9981:83f2:d8b5:cdb9:d640:2206,2409:8c44:1:ff1e::6f07:6029,TCP,443,TCP,443,static.pddpic.com,92c93992243f5631,4,376,7.014561,false,target_domain_or_tls_dns_related,Android
Android_pinduoduo_000103,mobile,direct,shopping,pinduoduo,pinduoduo.pcapng,shopping,,fe80::2db:7fff:fe61:fda8,fe80::e0bd:a0ff:fe0b:664,UDP,53,UDP,53,live12-adapt.pddpic.com,0c5f003f5562b32b,2,310,0.030438,false,target_domain_or_tls_dns_related,Android
Android_pinduoduo_000104,mobile,direct,shopping,pinduoduo,pinduoduo.pcapng,shopping,,fe80::2db:7fff:fe61:fda8,fe80::e0bd:a0ff:fe0b:664,UDP,53,UDP,53,live12-adapt.pddpic.com,8dde6f76f2ea95df,2,298,0.033395,false,target_domain_or_tls_dns_related,Android
Android_pinduoduo_000105,mobile,direct,shopping,pinduoduo,pinduoduo.pcapng,shopping,,fe80::2db:7fff:fe61:fda8,fe80::e0bd:a0ff:fe0b:664,UDP,53,UDP,53,live11-adapt.pddpic.com,9429fa1d46d39cff,2,309,0.031469,false,target_domain_or_tls_dns_related,Android
Android_pinduoduo_000106,mobile,direct,shopping,pinduoduo,pinduoduo.pcapng,shopping,,fe80::2db:7fff:fe61:fda8,fe80::e0bd:a0ff:fe0b:664,UDP,53,UDP,53,live11-adapt.pddpic.com,4ecc49ff479f0395,2,269,0.022412,false,target_domain_or_tls_dns_related,Android
Android_pinduoduo_000107,mobile,direct,shopping,pinduoduo,pinduoduo.pcapng,shopping,,2409:8900:9981:83f2:d8b5:cdb9:d640:2206,2409:8c44:1:ff1e::6f07:6029,TCP,443,TCP,443,static.pddpic.com,61662c6c9fe263be,4,376,7.016334,false,target_domain_or_tls_dns_related,Android
Android_pinduoduo_000108,mobile,direct,shopping,pinduoduo,pinduoduo.pcapng,shopping,,2409:8900:9981:83f2:d8b5:cdb9:d640:2206,2409:8c1e:75b0:4e::37,TCP,443,TCP,443,api.pinduoduo.com,8a3265c63c01c551,4,376,7.0192,false,target_domain_or_tls_dns_related,Android
Android_pinduoduo_000109,mobile,direct,shopping,pinduoduo,pinduoduo.pcapng,shopping,retained_uncertain_for_review,172.20.10.3,114.110.97.97,TCP,80,TCP,80,,c7dd76918c5a44eb,14,1213,3.415429,unknown,encrypted_or_ip_only_flow_no_domain_observed,Android
Android_pinduoduo_000110,mobile,direct,shopping,pinduoduo,pinduoduo.pcapng,shopping,retained_uncertain_for_review,172.20.10.3,114.110.97.97,TCP,80,TCP,80,,9f0dacf7028a747e,12,1117,3.180956,unknown,encrypted_or_ip_only_flow_no_domain_observed,Android
Android_pinduoduo_000111,mobile,direct,shopping,pinduoduo,pinduoduo.pcapng,shopping,retained_uncertain_for_review,172.20.10.3,114.110.97.97,TCP,80,TCP,80,,493e90dccfb10be1,11,1051,3.173038,unknown,encrypted_or_ip_only_flow_no_domain_observed,Android
Android_pinduoduo_000112,mobile,direct,shopping,pinduoduo,pinduoduo.pcapng,shopping,retained_uncertain_for_review,172.20.10.3,114.110.97.97,TCP,80,TCP,80,,ee4ff53193dcc854,11,1051,3.179156,unknown,encrypted_or_ip_only_flow_no_domain_observed,Android
Android_pinduoduo_000113,mobile,direct,shopping,pinduoduo,pinduoduo.pcapng,shopping,retained_uncertain_for_review,172.20.10.3,114.110.97.97,TCP,80,TCP,80,,4c1268b44e469852,12,1117,3.177046,unknown,encrypted_or_ip_only_flow_no_domain_observed,Android
Android_pinduoduo_000114,mobile,direct,shopping,pinduoduo,pinduoduo.pcapng,shopping,,2409:8900:9981:83f2:d8b5:cdb9:d640:2206,2409:8c44:1:ff1e::6f07:6029,TCP,443,TCP,443,static.pddpic.com,74c906204a8b6053,4,376,7.018687,false,target_domain_or_tls_dns_related,Android
Android_pinduoduo_000115,mobile,direct,shopping,pinduoduo,pinduoduo.pcapng,shopping,,2409:8900:9981:83f2:d8b5:cdb9:d640:2206,2409:8c44:1:ff1e::6f07:6029,TCP,443,TCP,443,static.pddpic.com,f3dc5c9f697148f8,4,376,7.024778,false,target_domain_or_tls_dns_related,Android
Android_pinduoduo_000116,mobile,direct,shopping,pinduoduo,pinduoduo.pcapng,shopping,,2409:8900:9981:83f2:d8b5:cdb9:d640:2206,2409:8c44:1:ff1e::6f07:6029,TCP,443,TCP,443,static.pddpic.com,af328acbd16d4826,4,376,7.024179,false,target_domain_or_tls_dns_related,Android
Android_pinduoduo_000117,mobile,direct,shopping,pinduoduo,pinduoduo.pcapng,shopping,,2409:8900:9981:83f2:d8b5:cdb9:d640:2206,2409:8c44:1:ff1e::6f07:6029,TCP,443,TCP,443,static.pddpic.com,2f1b0ca9c58d82d0,4,376,7.0241,false,target_domain_or_tls_dns_related,Android
Android_pinduoduo_000118,mobile,direct,shopping,pinduoduo,pinduoduo.pcapng,shopping,,2409:8900:9981:83f2:d8b5:cdb9:d640:2206,2409:8c44:1:ff1e::6f07:6029,TCP,443,TCP,443,static.pddpic.com,a3ac9fa3e07955e6,4,376,7.019542,false,target_domain_or_tls_dns_related,Android
Android_pinduoduo_000119,mobile,direct,shopping,pinduoduo,pinduoduo.pcapng,shopping,retained_uncertain_for_review,2409:8900:9981:83f2:d8b5:cdb9:d640:2206,240c:409f::3:0:163,TCP,80,TCP,80,,6022457d42156ee4,4,376,7.012271,unknown,encrypted_or_ip_only_flow_no_domain_observed,Android
Android_pinduoduo_000120,mobile,direct,shopping,pinduoduo,pinduoduo.pcapng,shopping,,2409:8900:9981:83f2:d8b5:cdb9:d640:2206,2409:8c1e:8ff0:d::,TCP,443,TCP,443,apm-a.pinduoduo.com,45f3757e4765f828,4,376,7.020958,false,target_domain_or_tls_dns_related,Android
Android_pinduoduo_000121,mobile,direct,shopping,pinduoduo,pinduoduo.pcapng,shopping,retained_uncertain_for_review,172.20.10.3,101.35.204.35,TCP,80,TCP,80,,b4235c154f31924f,10,1045,0.140998,unknown,encrypted_or_ip_only_flow_no_domain_observed,Android
Android_pinduoduo_000122,mobile,direct,shopping,pinduoduo,pinduoduo.pcapng,shopping,retained_uncertain_for_review,172.20.10.3,183.194.214.10,TCP,443,TCP,443,,1d601cdbfbb2b526,181,77212,49.128354,unknown,encrypted_or_ip_only_flow_no_domain_observed,Android
Android_pinduoduo_000123,mobile,direct,shopping,pinduoduo,pinduoduo.pcapng,shopping,retained_uncertain_for_review,172.20.10.3,183.194.214.10,TCP,443,TCP,443,,913184ba4ba43624,48,12360,37.05327,unknown,encrypted_or_ip_only_flow_no_domain_observed,Android
Android_pinduoduo_000124,mobile,direct,shopping,pinduoduo,pinduoduo.pcapng,shopping,retained_uncertain_for_review,172.20.10.3,114.110.97.30,TCP,80,TCP,80,,670faa5f2833713d,23,13228,3.268105,unknown,encrypted_or_ip_only_flow_no_domain_observed,Android
Android_pinduoduo_000125,mobile,direct,shopping,pinduoduo,pinduoduo.pcapng,shopping,,2409:8900:9981:83f2:d8b5:cdb9:d640:2206,2409:8c44:1:ff1e::6f07:6029,TCP,443,TCP,443,static.pddpic.com,15460dbca8f353f1,4,376,7.011844,false,target_domain_or_tls_dns_related,Android
Android_pinduoduo_000126,mobile,direct,shopping,pinduoduo,pinduoduo.pcapng,shopping,,2409:8900:9981:83f2:d8b5:cdb9:d640:2206,2409:8c44:1:ff1e::6f07:6029,TCP,443,TCP,443,static.pddpic.com,a03ec76bb02dd540,4,376,7.022035,false,target_domain_or_tls_dns_related,Android
Android_pinduoduo_000127,mobile,direct,shopping,pinduoduo,pinduoduo.pcapng,shopping,retained_uncertain_for_review,172.20.10.3,101.35.204.35,TCP,80,TCP,80,,378cafbae39053ff,6,356,0.094489,unknown,encrypted_or_ip_only_flow_no_domain_observed,Android
Android_pinduoduo_000128,mobile,direct,shopping,pinduoduo,pinduoduo.pcapng,shopping,retained_uncertain_for_review,172.20.10.3,114.110.97.30,TCP,80,TCP,80,,65890ca4cb9f9df6,13,3207,3.221517,unknown,encrypted_or_ip_only_flow_no_domain_observed,Android
Android_pinduoduo_000129,mobile,direct,shopping,pinduoduo,pinduoduo.pcapng,shopping,,2409:8900:9981:83f2:d8b5:cdb9:d640:2206,2409:8c44:1:ff1e::6f07:6029,TCP,443,TCP,443,static.pddpic.com,5d78e360217a88d1,4,376,7.018938,false,target_domain_or_tls_dns_related,Android
Android_pinduoduo_000130,mobile,direct,shopping,pinduoduo,pinduoduo.pcapng,shopping,retained_uncertain_for_review,172.20.10.3,114.110.97.97,TCP,80,TCP,80,,241389ee501b461f,7,410,3.125794,unknown,encrypted_or_ip_only_flow_no_domain_observed,Android
Android_pinduoduo_000131,mobile,direct,shopping,pinduoduo,pinduoduo.pcapng,shopping,retained_uncertain_for_review,172.20.10.3,114.110.97.97,TCP,80,TCP,80,,e24fccc12c3780d9,11,1051,3.148257,unknown,encrypted_or_ip_only_flow_no_domain_observed,Android
Android_pinduoduo_000132,mobile,direct,shopping,pinduoduo,pinduoduo.pcapng,shopping,retained_uncertain_for_review,172.20.10.3,114.110.97.97,TCP,80,TCP,80,,9e2660a9f7b11455,12,1117,3.138159,unknown,encrypted_or_ip_only_flow_no_domain_observed,Android
Android_pinduoduo_000133,mobile,direct,shopping,pinduoduo,pinduoduo.pcapng,shopping,retained_uncertain_for_review,172.20.10.3,114.110.96.26,TCP,80,TCP,80,,eca83b10f74f27e3,7,410,3.151211,unknown,encrypted_or_ip_only_flow_no_domain_observed,Android
Android_pinduoduo_000134,mobile,direct,shopping,pinduoduo,pinduoduo.pcapng,shopping,retained_uncertain_for_review,2409:8900:9981:83f2:d8b5:cdb9:d640:2206,2402:4e00:1411:201:0:9964:ba21:5a41,TCP,80,TCP,80,,adda7f2dd505e7b5,4,376,7.019788,unknown,encrypted_or_ip_only_flow_no_domain_observed,Android
Android_pinduoduo_000135,mobile,direct,shopping,pinduoduo,pinduoduo.pcapng,shopping,,2409:8900:9981:83f2:d8b5:cdb9:d640:2206,2409:8c44:1:ff1e::6f07:6029,TCP,443,TCP,443,static.pddpic.com,4fe33becf4f97ec5,4,376,7.011039,false,target_domain_or_tls_dns_related,Android
Android_pinduoduo_000136,mobile,direct,shopping,pinduoduo,pinduoduo.pcapng,shopping,retained_uncertain_for_review,172.20.10.3,101.35.212.35,TCP,80,TCP,80,,22e01d25ff6ad30b,6,356,0.100324,unknown,encrypted_or_ip_only_flow_no_domain_observed,Android
Android_pinduoduo_000137,mobile,direct,shopping,pinduoduo,pinduoduo.pcapng,shopping,retained_uncertain_for_review,172.20.10.3,101.35.212.35,TCP,80,TCP,80,,6815bda66cbabd01,10,997,0.131038,unknown,encrypted_or_ip_only_flow_no_domain_observed,Android
Android_pinduoduo_000138,mobile,direct,shopping,pinduoduo,pinduoduo.pcapng,shopping,,2409:8900:9981:83f2:d8b5:cdb9:d640:2206,2409:8c44:1:ff1e::6f07:6029,TCP,443,TCP,443,static.pddpic.com,ecd843e83005fd40,4,376,7.024538,false,target_domain_or_tls_dns_related,Android
Android_pinduoduo_000139,mobile,direct,shopping,pinduoduo,pinduoduo.pcapng,shopping,,2409:8900:9981:83f2:d8b5:cdb9:d640:2206,2409:8c44:1:ff1e::6f07:6029,TCP,443,TCP,443,static.pddpic.com,41440f197ecd4b12,4,376,7.022308,false,target_domain_or_tls_dns_related,Android
Android_pinduoduo_000140,mobile,direct,shopping,pinduoduo,pinduoduo.pcapng,shopping,retained_uncertain_for_review,172.20.10.3,101.35.204.35,TCP,80,TCP,80,,0fbe2879d87f7365,6,356,0.088979,unknown,encrypted_or_ip_only_flow_no_domain_observed,Android
Android_pinduoduo_000141,mobile,direct,shopping,pinduoduo,pinduoduo.pcapng,shopping,retained_uncertain_for_review,111.13.110.196,172.20.10.3,TCP,49338,TCP,49338,,72ae07450a7faccf,10,624,7.627995,unknown,encrypted_or_ip_only_flow_no_domain_observed,Android
Android_pinduoduo_000142,mobile,direct,shopping,pinduoduo,pinduoduo.pcapng,shopping,retained_uncertain_for_review,172.20.10.3,114.110.97.97,TCP,80,TCP,80,,468fa0799f7375a0,7,410,3.132314,unknown,encrypted_or_ip_only_flow_no_domain_observed,Android
Android_pinduoduo_000143,mobile,direct,shopping,pinduoduo,pinduoduo.pcapng,shopping,retained_uncertain_for_review,172.20.10.3,117.131.232.41,TCP,443,TCP,443,,f610a364267309b6,23,7759,0.13979,unknown,encrypted_or_ip_only_flow_no_domain_observed,Android
Android_pinduoduo_000147,mobile,direct,shopping,pinduoduo,pinduoduo.pcapng,shopping,retained_uncertain_for_review,2409:8900:9981:83f2:f0a2:c0b7:c623:ca1a,2a03:2880:f131:83:face:b00c:0:25de,TCP,443,TCP,443,chatgpt.com,bb54e0cd45327dbb,5,430,15.002214,unknown,domain_not_in_target_or_background_rules,Android
Android_pinduoduo_000148,mobile,direct,shopping,pinduoduo,pinduoduo.pcapng,shopping,,172.20.10.3,117.185.242.187,TCP,443,TCP,443,api.pinduoduo.com,e2e6568b8bf8ba0e,77,39976,25.93984,false,target_domain_or_tls_dns_related,Android
Android_pinduoduo_000149,mobile,direct,shopping,pinduoduo,pinduoduo.pcapng,shopping,,172.20.10.3,117.185.242.150,TCP,443,TCP,443,api.pinduoduo.com,0e8cdcf1c3234828,21,7046,0.238916,false,target_domain_or_tls_dns_related,Android
Android_pinduoduo_000150,mobile,direct,shopping,pinduoduo,pinduoduo.pcapng,shopping,,172.20.10.3,117.185.242.150,TCP,443,TCP,443,api.pinduoduo.com,73e24218d4ce4426,21,7046,0.246919,false,target_domain_or_tls_dns_related,Android
Android_pinduoduo_000151,mobile,direct,shopping,pinduoduo,pinduoduo.pcapng,shopping,,172.20.10.3,117.185.242.150,TCP,443,TCP,443,api.pinduoduo.com,b0809d2635fba7d9,20,7049,0.144889,false,target_domain_or_tls_dns_related,Android
Android_pinduoduo_000152,mobile,direct,shopping,pinduoduo,pinduoduo.pcapng,shopping,,172.20.10.3,117.185.242.150,TCP,443,TCP,443,api.pinduoduo.com,d46f938a2fdbb27b,22,7169,0.24615,false,target_domain_or_tls_dns_related,Android
Android_pinduoduo_000153,mobile,direct,shopping,pinduoduo,pinduoduo.pcapng,shopping,,172.20.10.3,117.185.242.150,TCP,443,TCP,443,api.pinduoduo.com,beb08addece74a4a,120,84775,47.714317,false,target_domain_or_tls_dns_related,Android
Android_pinduoduo_000154,mobile,direct,shopping,pinduoduo,pinduoduo.pcapng,shopping,,172.20.10.3,117.185.242.150,TCP,443,TCP,443,api.pinduoduo.com,3979d72a3d6fd79c,23,7235,0.263053,false,target_domain_or_tls_dns_related,Android
Android_pinduoduo_000155,mobile,direct,shopping,pinduoduo,pinduoduo.pcapng,shopping,,172.20.10.3,117.185.242.187,TCP,443,TCP,443,api.pinduoduo.com,6333792d24166764,22,7170,0.262996,false,target_domain_or_tls_dns_related,Android
Android_pinduoduo_000156,mobile,direct,shopping,pinduoduo,pinduoduo.pcapng,shopping,,172.20.10.3,117.185.242.187,TCP,443,TCP,443,api.pinduoduo.com,b6368940e4772010,22,7170,0.249869,false,target_domain_or_tls_dns_related,Android
Android_pinduoduo_000157,mobile,direct,shopping,pinduoduo,pinduoduo.pcapng,shopping,,2409:8900:9981:83f2:d8b5:cdb9:d640:2206,2409:8c1e:8ff0:c::,TCP,443,TCP,443,apm-a.pinduoduo.com,3f099696f2107b4f,4,376,7.016866,false,target_domain_or_tls_dns_related,Android
Android_pinduoduo_000158,mobile,direct,shopping,pinduoduo,pinduoduo.pcapng,shopping,,fe80::2db:7fff:fe61:fda8,fe80::e0bd:a0ff:fe0b:664,UDP,53,UDP,53,abtk.pinduoduo.com,32f3541b47a5ab0d,2,252,0.03281,false,target_domain_or_tls_dns_related,Android
Android_pinduoduo_000159,mobile,direct,shopping,pinduoduo,pinduoduo.pcapng,shopping,retained_uncertain_for_review,172.20.10.3,114.110.97.97,TCP,80,TCP,80,,186b9e2fc0904423,11,1131,3.149797,unknown,encrypted_or_ip_only_flow_no_domain_observed,Android
Android_pinduoduo_000160,mobile,direct,shopping,pinduoduo,pinduoduo.pcapng,shopping,,fe80::2db:7fff:fe61:fda8,fe80::e0bd:a0ff:fe0b:664,UDP,53,UDP,53,abtk.pinduoduo.com,4b75f8269b0bc0f8,2,228,0.023204,false,target_domain_or_tls_dns_related,Android
Android_pinduoduo_000161,mobile,direct,shopping,pinduoduo,pinduoduo.pcapng,shopping,,172.20.10.3,36.152.46.56,TCP,443,TCP,443,abtk.pinduoduo.com,062b10972bdbd1b2,25,8254,50.522518,false,target_domain_or_tls_dns_related,Android
Android_pinduoduo_000162,mobile,direct,shopping,pinduoduo,pinduoduo.pcapng,shopping,retained_uncertain_for_review,172.20.10.2,108.160.166.148,TCP,443,TCP,443,chatgpt.com,0c533136d9d2d436,5,330,15.001445,unknown,domain_not_in_target_or_background_rules,Android
Android_pinduoduo_000163,mobile,direct,shopping,pinduoduo,pinduoduo.pcapng,shopping,retained_uncertain_for_review,172.20.10.3,114.110.97.30,TCP,80,TCP,80,,fdc0170f07f2a2ef,12,2109,3.184866,unknown,encrypted_or_ip_only_flow_no_domain_observed,Android
Android_pinduoduo_000164,mobile,direct,shopping,pinduoduo,pinduoduo.pcapng,shopping,,172.20.10.3,117.185.242.18,TCP,443,TCP,443,api.pinduoduo.com,7380a8091f014e56,51,25966,47.383335,false,target_domain_or_tls_dns_related,Android
Android_pinduoduo_000165,mobile,direct,shopping,pinduoduo,pinduoduo.pcapng,shopping,,2409:8900:9981:83f2:d8b5:cdb9:d640:2206,2409:8c1e:8ff0:c::,TCP,443,TCP,443,apm-a.pinduoduo.com,ae64d36a6806a836,4,376,7.018072,false,target_domain_or_tls_dns_related,Android
Android_pinduoduo_000166,mobile,direct,shopping,pinduoduo,pinduoduo.pcapng,shopping,,2409:8900:9981:83f2:d8b5:cdb9:d640:2206,2409:8c44:1:ff1e::6f07:6029,TCP,443,TCP,443,static.pddpic.com,c043571ef10aba23,4,376,7.022145,false,target_domain_or_tls_dns_related,Android
Android_pinduoduo_000167,mobile,direct,shopping,pinduoduo,pinduoduo.pcapng,shopping,retained_uncertain_for_review,172.20.10.3,114.110.97.30,TCP,80,TCP,80,,611634fc254549aa,11,1666,3.16033,unknown,encrypted_or_ip_only_flow_no_domain_observed,Android
Android_pinduoduo_000168,mobile,direct,shopping,pinduoduo,pinduoduo.pcapng,shopping,,2409:8900:9981:83f2:d8b5:cdb9:d640:2206,2409:8c44:1:ff1e::6f07:6029,TCP,443,TCP,443,static.pddpic.com,7adca2d44dd31915,4,376,7.012886,false,target_domain_or_tls_dns_related,Android
Android_pinduoduo_000169,mobile,direct,shopping,pinduoduo,pinduoduo.pcapng,shopping,,2409:8900:9981:83f2:d8b5:cdb9:d640:2206,2409:8c44:1:ff1e::6f07:6029,TCP,443,TCP,443,static.pddpic.com,bf38d48a7c42c92c,4,376,7.022308,false,target_domain_or_tls_dns_related,Android
Android_pinduoduo_000170,mobile,direct,shopping,pinduoduo,pinduoduo.pcapng,shopping,retained_uncertain_for_review,172.20.10.3,114.110.97.30,TCP,80,TCP,80,,00d0c4e8ef163cba,11,1670,3.15451,unknown,encrypted_or_ip_only_flow_no_domain_observed,Android
Android_pinduoduo_000171,mobile,direct,shopping,pinduoduo,pinduoduo.pcapng,shopping,retained_uncertain_for_review,172.20.10.3,81.69.130.131,TCP,80,TCP,80,,c30eb30ff41c41e2,22,13434,0.154741,unknown,encrypted_or_ip_only_flow_no_domain_observed,Android
Android_pinduoduo_000172,mobile,direct,shopping,pinduoduo,pinduoduo.pcapng,shopping,retained_uncertain_for_review,172.20.10.3,81.69.130.131,TCP,80,TCP,80,,37c15ee4e7b7e9c9,12,3281,0.15469,unknown,encrypted_or_ip_only_flow_no_domain_observed,Android
Android_pinduoduo_000173,mobile,direct,shopping,pinduoduo,pinduoduo.pcapng,shopping,,172.20.10.3,117.185.242.187,TCP,443,TCP,443,api.pinduoduo.com,532a2b82c340fb3d,23,5171,4.037249,false,target_domain_or_tls_dns_related,Android
Android_pinduoduo_000174,mobile,direct,shopping,pinduoduo,pinduoduo.pcapng,shopping,retained_uncertain_for_review,172.20.10.3,81.69.130.131,TCP,80,TCP,80,,b8fe8cbeb0c0d495,10,1716,0.152261,unknown,encrypted_or_ip_only_flow_no_domain_observed,Android
Android_pinduoduo_000175,mobile,direct,shopping,pinduoduo,pinduoduo.pcapng,shopping,,2409:8900:9981:83f2:d8b5:cdb9:d640:2206,2409:8c44:1:ff1e::6f07:6029,TCP,443,TCP,443,static.pddpic.com,16087e64940f4cd7,4,376,7.023321,false,target_domain_or_tls_dns_related,Android
Android_pinduoduo_000176,mobile,direct,shopping,pinduoduo,pinduoduo.pcapng,shopping,,172.20.10.3,117.185.244.145,TCP,443,TCP,443,api.pinduoduo.com,5ad9af5a0a24a9ae,29,11673,46.525899,false,target_domain_or_tls_dns_related,Android
Android_pinduoduo_000177,mobile,direct,shopping,pinduoduo,pinduoduo.pcapng,shopping,,172.20.10.3,183.194.214.11,TCP,443,TCP,443,apm-a.pinduoduo.com,7bbb63e4e7e24dd8,206,112439,46.529017,false,target_domain_or_tls_dns_related,Android
Android_pinduoduo_000178,mobile,direct,shopping,pinduoduo,pinduoduo.pcapng,shopping,,172.20.10.3,117.185.244.212,TCP,443,TCP,443,api.pinduoduo.com,613de6978ba385d7,25,9863,46.474541,false,target_domain_or_tls_dns_related,Android
Android_pinduoduo_000179,mobile,direct,shopping,pinduoduo,pinduoduo.pcapng,shopping,retained_uncertain_for_review,172.20.10.3,117.131.232.41,TCP,443,TCP,443,,f8b2162acb783d54,1133,1271278,45.756477,unknown,encrypted_or_ip_only_flow_no_domain_observed,Android
Android_pinduoduo_000180,mobile,direct,shopping,pinduoduo,pinduoduo.pcapng,shopping,retained_uncertain_for_review,172.20.10.2,111.132.45.46,TCP,443,TCP,443,,aed1b4e1e64b4b3c,8,536,25.103254,unknown,encrypted_or_ip_only_flow_no_domain_observed,Android
Android_pinduoduo_000185,mobile,direct,shopping,pinduoduo,pinduoduo.pcapng,shopping,retained_uncertain_for_review,172.20.10.3,117.131.232.41,TCP,443,TCP,443,,e29bafa76a0bd6a3,23,7772,0.165478,unknown,encrypted_or_ip_only_flow_no_domain_observed,Android
Android_pinduoduo_000186,mobile,direct,shopping,pinduoduo,pinduoduo.pcapng,shopping,retained_uncertain_for_review,172.20.10.3,117.131.232.41,TCP,443,TCP,443,,0fc5b9412df606b4,22,7755,0.102376,unknown,encrypted_or_ip_only_flow_no_domain_observed,Android
Android_pinduoduo_000187,mobile,direct,shopping,pinduoduo,pinduoduo.pcapng,shopping,,172.20.10.3,117.185.244.54,TCP,443,TCP,443,api.pinduoduo.com,f77764c232083442,28,7512,22.456782,false,target_domain_or_tls_dns_related,Android
Android_pinduoduo_000190,mobile,direct,shopping,pinduoduo,pinduoduo.pcapng,shopping,retained_uncertain_for_review,172.20.10.3,111.30.185.195,TCP,443,TCP,443,www.qq.com,a58675a8bc55efb3,45,33882,42.946246,unknown,domain_not_in_target_or_background_rules,Android
Android_pinduoduo_000191,mobile,direct,shopping,pinduoduo,pinduoduo.pcapng,shopping,retained_uncertain_for_review,172.20.10.3,117.131.232.41,TCP,443,TCP,443,,6265d3a3c6fe9759,26,8121,0.201153,unknown,encrypted_or_ip_only_flow_no_domain_observed,Android
